GCF_000008485.1	ASM848v1	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
GCF_004169585.1	ASM416958v1	Legionella pneumophila
GCF_004169595.1	ASM416959v1	Legionella pneumophila
GCF_004169605.1	ASM416960v1	Legionella pneumophila
GCF_004169625.1	ASM416962v1	Legionella pneumophila
GCF_004169635.1	ASM416963v1	Legionella pneumophila
GCF_004169685.1	ASM416968v1	Legionella pneumophila
GCF_004169695.1	ASM416969v1	Legionella pneumophila
GCF_004169715.1	ASM416971v1	Legionella pneumophila
GCF_004169725.1	ASM416972v1	Legionella pneumophila
GCF_004169765.1	ASM416976v1	Legionella pneumophila
GCF_004169775.1	ASM416977v1	Legionella pneumophila
GCF_004169785.1	ASM416978v1	Legionella pneumophila
GCF_004169795.1	ASM416979v1	Legionella pneumophila
GCF_004169805.1	ASM416980v1	Legionella pneumophila
GCF_004169865.1	ASM416986v1	Legionella pneumophila
GCF_004169875.1	ASM416987v1	Legionella pneumophila
GCF_004169885.1	ASM416988v1	Legionella pneumophila
GCF_004169905.1	ASM416990v1	Legionella pneumophila
GCF_004169925.1	ASM416992v1	Legionella pneumophila
GCF_004169965.1	ASM416996v1	Legionella pneumophila
GCF_004169975.1	ASM416997v1	Legionella pneumophila
GCF_004169985.1	ASM416998v1	Legionella pneumophila
GCF_004169995.1	ASM416999v1	Legionella pneumophila
GCF_004170045.1	ASM417004v1	Legionella pneumophila
GCF_004170065.1	ASM417006v1	Legionella pneumophila
GCF_004170085.1	ASM417008v1	Legionella pneumophila
GCF_004170095.1	ASM417009v1	Legionella pneumophila
GCF_004170105.1	ASM417010v1	Legionella pneumophila
GCF_004170125.1	ASM417012v1	Legionella pneumophila
GCF_004170165.1	ASM417016v1	Legionella pneumophila
GCF_004170185.1	ASM417018v1	Legionella pneumophila
GCF_004170195.1	ASM417019v1	Legionella pneumophila
GCF_004170215.1	ASM417021v1	Legionella pneumophila
GCF_004170225.1	ASM417022v1	Legionella pneumophila
GCF_004170265.1	ASM417026v1	Legionella pneumophila
GCF_004170285.1	ASM417028v1	Legionella pneumophila
GCF_004170305.1	ASM417030v1	Legionella pneumophila
GCF_004170315.1	ASM417031v1	Legionella pneumophila
GCF_004170325.1	ASM417032v1	Legionella pneumophila
GCF_004170355.1	ASM417035v1	Legionella pneumophila
GCF_004170385.1	ASM417038v1	Legionella pneumophila
GCF_004170395.1	ASM417039v1	Legionella pneumophila
GCF_004170415.1	ASM417041v1	Legionella pneumophila
GCF_004283175.1	ASM428317v1	Legionella longbeachae
GCF_004564155.1	ASM456415v1	Legionella israelensis
GCF_004571175.1	ASM457117v1	Legionella israelensis
GCF_004571195.1	ASM457119v1	Legionella geestiana
GCF_004766445.2	ASM476644v2	Legionella geestiana
GCF_004920375.1	ASM492037v1	Legionella taurinensis
GCF_004920385.1	ASM492038v1	Legionella taurinensis
GCF_004920395.1	ASM492039v1	Legionella pneumophila
GCF_004920415.1	ASM492041v1	Legionella taurinensis
GCF_004920475.1	ASM492047v1	Legionella taurinensis
GCF_004920485.1	ASM492048v1	Legionella taurinensis
GCF_004920495.1	ASM492049v1	Legionella taurinensis
GCF_004920515.1	ASM492051v1	Legionella pneumophila
GCF_004920555.1	ASM492055v1	Legionella pneumophila
GCF_004920575.1	ASM492057v1	Legionella pneumophila
GCF_004920585.1	ASM492058v1	Legionella pneumophila
GCF_004920605.1	ASM492060v1	Legionella pneumophila
GCF_004920645.1	ASM492064v1	Legionella pneumophila
GCF_004920665.1	ASM492066v1	Legionella pneumophila
GCF_004920675.1	ASM492067v1	Legionella pneumophila
GCF_004920705.1	ASM492070v1	Legionella pneumophila
GCF_004920715.1	ASM492071v1	Legionella pneumophila
GCF_004920765.1	ASM492076v1	Legionella pneumophila
GCF_004920775.1	ASM492077v1	Legionella pneumophila
GCF_004920815.1	ASM492081v1	Legionella pneumophila
GCF_004920825.1	ASM492082v1	Legionella pneumophila
GCF_004920885.1	ASM492088v1	Legionella pneumophila
GCF_004920895.1	ASM492089v1	Legionella pneumophila
GCF_004920925.1	ASM492092v1	Legionella pneumophila
GCF_004920945.1	ASM492094v1	Legionella pneumophila
GCF_004920965.1	ASM492096v1	Legionella pneumophila
GCF_004920975.1	ASM492097v1	Legionella pneumophila
GCF_004921005.1	ASM492100v1	Legionella pneumophila
GCF_004921035.1	ASM492103v1	Legionella pneumophila
GCF_004921045.1	ASM492104v1	Legionella pneumophila
GCF_004921075.1	ASM492107v1	Legionella pneumophila
GCF_004921085.1	ASM492108v1	Legionella pneumophila
GCF_004921115.1	ASM492111v1	Legionella pneumophila
GCF_004921125.1	ASM492112v1	Legionella pneumophila
GCF_004921135.1	ASM492113v1	Legionella pneumophila
GCF_004921165.1	ASM492116v1	Legionella pneumophila
GCF_004921175.1	ASM492117v1	Legionella pneumophila
GCF_004921205.1	ASM492120v1	Legionella pneumophila
GCF_004921225.1	ASM492122v1	Legionella pneumophila
GCF_004921245.1	ASM492124v1	Legionella pneumophila
GCF_004921255.1	ASM492125v1	Legionella pneumophila
GCF_004921295.1	ASM492129v1	Legionella pneumophila
GCF_004921305.1	ASM492130v1	Legionella pneumophila
GCF_004921325.1	ASM492132v1	Legionella pneumophila
GCF_004921335.1	ASM492133v1	Legionella pneumophila
GCF_004921345.1	ASM492134v1	Legionella pneumophila
GCF_004921395.1	ASM492139v1	Legionella pneumophila
GCF_004921405.1	ASM492140v1	Legionella pneumophila
GCF_004921415.1	ASM492141v1	Legionella pneumophila
GCF_004921435.1	ASM492143v1	Legionella pneumophila
GCF_004921445.1	ASM492144v1	Legionella pneumophila
GCF_004921495.1	ASM492149v1	Legionella pneumophila
GCF_004921505.1	ASM492150v1	Legionella pneumophila
GCF_004921515.1	ASM492151v1	Legionella pneumophila
GCF_004921535.1	ASM492153v1	Legionella pneumophila
GCF_004921545.1	ASM492154v1	Legionella pneumophila
GCF_004921595.1	ASM492159v1	Legionella pneumophila
GCF_004921605.1	ASM492160v1	Legionella pneumophila
GCF_004921615.1	ASM492161v1	Legionella pneumophila
GCF_004921625.1	ASM492162v1	Legionella pneumophila
GCF_004921655.1	ASM492165v1	Legionella pneumophila
GCF_004921695.1	ASM492169v1	Legionella pneumophila
GCF_004921705.1	ASM492170v1	Legionella pneumophila
GCF_004921715.1	ASM492171v1	Legionella pneumophila
GCF_004921725.1	ASM492172v1	Legionella taurinensis
GCF_004921735.1	ASM492173v1	Legionella taurinensis
GCF_004921785.1	ASM492178v1	Legionella pneumophila
GCF_004921805.1	ASM492180v1	Legionella pneumophila
GCF_004921815.1	ASM492181v1	Legionella pneumophila
GCF_004921825.1	ASM492182v1	Legionella pneumophila
GCF_004921865.1	ASM492186v1	Legionella pneumophila
GCF_004921895.1	ASM492189v1	Legionella pneumophila
GCF_004921905.1	ASM492190v1	Legionella pneumophila
GCF_004921915.1	ASM492191v1	Legionella pneumophila
GCF_004921965.1	ASM492196v1	Legionella pneumophila
GCF_004921985.1	ASM492198v1	Legionella pneumophila
GCF_004921995.1	ASM492199v1	Legionella pneumophila
GCF_004922025.1	ASM492202v1	Legionella pneumophila
GCF_004922035.1	ASM492203v1	Legionella pneumophila
GCF_004922075.1	ASM492207v1	Legionella pneumophila
GCF_004922085.1	ASM492208v1	Legionella pneumophila
GCF_004922115.1	ASM492211v1	Legionella pneumophila
GCF_004922125.1	ASM492212v1	Legionella pneumophila
GCF_004922135.1	ASM492213v1	Legionella pneumophila
GCF_004922165.1	ASM492216v1	Legionella pneumophila
GCF_004922175.1	ASM492217v1	Legionella pneumophila
GCF_004922205.1	ASM492220v1	Legionella pneumophila
GCF_004922225.1	ASM492222v1	Legionella pneumophila
GCF_004922235.1	ASM492223v1	Legionella pneumophila
GCF_004922255.1	ASM492225v1	Legionella pneumophila
GCF_004922285.1	ASM492228v1	Legionella pneumophila
GCF_004922305.1	ASM492230v1	Legionella pneumophila
GCF_004922325.1	ASM492232v1	Legionella pneumophila
GCF_004922335.1	ASM492233v1	Legionella pneumophila
GCF_004922345.1	ASM492234v1	Legionella pneumophila
GCF_004922385.1	ASM492238v1	Legionella pneumophila
GCF_004922415.1	ASM492241v1	Legionella pneumophila
GCF_004922425.1	ASM492242v1	Legionella pneumophila
GCF_004922435.1	ASM492243v1	Legionella pneumophila
GCF_004922445.1	ASM492244v1	Legionella pneumophila
GCF_004922475.1	ASM492247v1	Legionella pneumophila
GCF_004922495.1	ASM492249v1	Legionella pneumophila
GCF_004922525.1	ASM492252v1	Legionella pneumophila
GCF_004922535.1	ASM492253v1	Legionella pneumophila
GCF_004922575.1	ASM492257v1	Legionella pneumophila
GCF_004922585.1	ASM492258v1	Legionella pneumophila
GCF_004922605.1	ASM492260v1	Legionella pneumophila
GCF_004922625.1	ASM492262v1	Legionella pneumophila
GCF_004922635.1	ASM492263v1	Legionella pneumophila
GCF_004922665.1	ASM492266v1	Legionella pneumophila
GCF_004922675.1	ASM492267v1	Legionella pneumophila
GCF_004922695.1	ASM492269v1	Legionella pneumophila
GCF_004922705.1	ASM492270v1	Legionella pneumophila
GCF_004922745.1	ASM492274v1	Legionella pneumophila
GCF_004922755.1	ASM492275v1	Legionella pneumophila
GCF_004922775.1	ASM492277v1	Legionella pneumophila
GCF_006364635.1	ASM636463v1	Legionella pneumophila
GCF_007361795.1	ASM736179v1	Legionella israelensis
GCF_008807315.1	ASM880731v1	Legionella longbeachae
GCF_009664815.1	ASM966481v1	Legionella pneumophila
GCF_009932915.1	ASM993291v1	Legionella pneumophila
GCF_009932955.1	ASM993295v1	Legionella pneumophila
GCF_009932975.1	ASM993297v1	Legionella pneumophila
GCF_009932995.1	ASM993299v1	Legionella pneumophila
GCF_009933015.1	ASM993301v1	Legionella pneumophila
GCF_009933035.1	ASM993303v1	Legionella pneumophila
GCF_009933055.1	ASM993305v1	Legionella pneumophila
GCF_009933065.1	ASM993306v1	Legionella pneumophila
GCF_009933095.1	ASM993309v1	Legionella pneumophila
GCF_009933115.1	ASM993311v1	Legionella pneumophila
GCF_009933155.1	ASM993315v1	Legionella pneumophila
GCF_009933195.1	ASM993319v1	Legionella pneumophila
GCF_009933235.1	ASM993323v1	Legionella pneumophila
GCF_010669065.1	ASM1066906v1	Legionella pneumophila
GCF_011465255.1	ASM1146525v1	Legionella longbeachae
GCF_011465395.1	ASM1146539v1	Legionella longbeachae
GCF_011764505.1	ASM1176450v1	Legionella antarctica
GCF_013303035.1	ASM1330303v1	Tatlockia micdadei
GCF_014109805.1	ASM1410980v1	Legionella sp. PC1000
GCF_014109825.1	ASM1410982v1	Legionella sp. PC997
GCF_014646855.1	ASM1464685v1	Legionella impletisoli
GCF_014789345.1	ASM1478934v1	Legionella pneumophila subsp. pneumophila
GCF_015718065.1	ASM1571806v1	Legionella pneumophila
GCF_016786215.1	ASM1678621v1	Legionella bononiensis
GCF_016786415.1	ASM1678641v1	Legionella bononiensis
GCF_016792125.1	ASM1679212v1	Legionella bononiensis
GCF_016864235.1	ASM1686423v1	Legionella sp. MW5194
GCF_017156415.1	ASM1715641v1	Legionella anisa
GCF_017156435.1	ASM1715643v1	Legionella pneumophila
GCF_017306685.1	ASM1730668v1	Legionella steelei
GCF_019930685.1	ASM1993068v1	Legionella longbeachae
GCF_019930765.1	ASM1993076v1	Legionella pneumophila
GCF_019930805.1	ASM1993080v1	Legionella pneumophila
GCF_019930885.1	ASM1993088v1	Legionella anisa
GCF_019974095.1	ASM1997409v1	Legionella pneumophila
GCF_020806065.1	ASM2080606v1	Legionella sp. 31fI33
GCF_021282285.1	ASM2128228v1	Legionella sp. 9fVS26
GCF_021297775.1	ASM2129777v1	Legionella sp. 16cNR16C
GCF_021344005.1	ASM2134400v1	Legionella sp. 8cVS16
GCF_022220445.1	ASM2222044v1	Legionella pneumophila
GCF_022576135.1	ASM2257613v1	Legionella pneumophila serogroup 1
GCF_022576145.1	ASM2257614v1	Legionella pneumophila serogroup 1
GCF_022576175.1	ASM2257617v1	Legionella pneumophila serogroup 1
GCF_022576195.1	ASM2257619v1	Legionella pneumophila serogroup 1
GCF_022576205.1	ASM2257620v1	Legionella pneumophila serogroup 1
GCF_022576235.1	ASM2257623v1	Legionella pneumophila serogroup 1
GCF_022576255.1	ASM2257625v1	Legionella pneumophila serogroup 1
GCF_022576265.1	ASM2257626v1	Legionella pneumophila serogroup 1
GCF_022576295.1	ASM2257629v1	Legionella pneumophila serogroup 1
GCF_022576305.1	ASM2257630v1	Legionella pneumophila serogroup 1
GCF_022576335.1	ASM2257633v1	Legionella pneumophila serogroup 1
GCF_022576345.1	ASM2257634v1	Legionella pneumophila serogroup 1
GCF_022576375.1	ASM2257637v1	Legionella pneumophila serogroup 1
GCF_022576395.1	ASM2257639v1	Legionella pneumophila serogroup 1
GCF_022576415.1	ASM2257641v1	Legionella pneumophila serogroup 1
GCF_022576435.1	ASM2257643v1	Legionella pneumophila serogroup 1
GCF_022576455.1	ASM2257645v1	Legionella pneumophila serogroup 1
GCF_022576475.1	ASM2257647v1	Legionella pneumophila serogroup 1
GCF_022576485.1	ASM2257648v1	Legionella pneumophila serogroup 1
GCF_022576515.1	ASM2257651v1	Legionella pneumophila serogroup 1
GCF_022576535.1	ASM2257653v1	Legionella pneumophila serogroup 1
GCF_022576545.1	ASM2257654v1	Legionella pneumophila serogroup 1
GCF_022576575.1	ASM2257657v1	Legionella pneumophila serogroup 1
GCF_022576595.1	ASM2257659v1	Legionella pneumophila serogroup 1
GCF_022576605.1	ASM2257660v1	Legionella pneumophila serogroup 1
GCF_022576635.1	ASM2257663v1	Legionella pneumophila serogroup 1
GCF_022576655.1	ASM2257665v1	Legionella pneumophila serogroup 1
GCF_022576675.1	ASM2257667v1	Legionella pneumophila serogroup 1
GCF_022576695.1	ASM2257669v1	Legionella pneumophila serogroup 1
GCF_022576715.1	ASM2257671v1	Legionella pneumophila serogroup 1
GCF_022576735.1	ASM2257673v1	Legionella pneumophila serogroup 1
GCF_022576755.1	ASM2257675v1	Legionella pneumophila serogroup 1
GCF_022576765.1	ASM2257676v1	Legionella pneumophila serogroup 1
GCF_022576795.1	ASM2257679v1	Legionella pneumophila serogroup 1
GCF_022576815.1	ASM2257681v1	Legionella pneumophila serogroup 1
GCF_022576835.1	ASM2257683v1	Legionella pneumophila serogroup 1
GCF_022576855.1	ASM2257685v1	Legionella pneumophila serogroup 1
GCF_022576875.1	ASM2257687v1	Legionella pneumophila serogroup 1
GCF_022576895.1	ASM2257689v1	Legionella pneumophila serogroup 1
GCF_022576935.1	ASM2257693v1	Legionella pneumophila serogroup 1
GCF_022576945.1	ASM2257694v1	Legionella pneumophila serogroup 1
GCF_022576955.1	ASM2257695v1	Legionella pneumophila serogroup 1
GCF_022576965.1	ASM2257696v1	Legionella pneumophila serogroup 1
GCF_022576975.1	ASM2257697v1	Legionella pneumophila serogroup 1
GCF_022577035.1	ASM2257703v1	Legionella pneumophila serogroup 1
GCF_022577055.1	ASM2257705v1	Legionella pneumophila serogroup 1
GCF_022577085.1	ASM2257708v1	Legionella pneumophila serogroup 1
GCF_022577095.1	ASM2257709v1	Legionella pneumophila serogroup 1
GCF_022577105.1	ASM2257710v1	Legionella pneumophila serogroup 1
GCF_022577155.1	ASM2257715v1	Legionella pneumophila serogroup 1
GCF_022577175.1	ASM2257717v1	Legionella pneumophila serogroup 1
GCF_022577185.1	ASM2257718v1	Legionella pneumophila serogroup 1
GCF_022577195.1	ASM2257719v1	Legionella pneumophila serogroup 1
GCF_022577205.1	ASM2257720v1	Legionella pneumophila serogroup 1
GCF_022577225.1	ASM2257722v1	Legionella pneumophila serogroup 1
GCF_022577275.1	ASM2257727v1	Legionella pneumophila serogroup 1
GCF_022577295.1	ASM2257729v1	Legionella pneumophila serogroup 1
GCF_022577305.1	ASM2257730v1	Legionella pneumophila serogroup 1
GCF_022577335.1	ASM2257733v1	Legionella pneumophila serogroup 1
GCF_022577345.1	ASM2257734v1	Legionella pneumophila serogroup 1
GCF_022577375.1	ASM2257737v1	Legionella pneumophila serogroup 1
GCF_022577395.1	ASM2257739v1	Legionella pneumophila serogroup 1
GCF_022870105.1	ASM2287010v1	Legionella pneumophila subsp. pneumophila
GCF_023016105.1	ASM2301610v1	Legionella pneumophila
GCF_023074325.1	ASM2307432v1	Legionella pneumophila
GCF_023074375.1	ASM2307437v1	Legionella pneumophila
GCF_023074395.1	ASM2307439v1	Legionella pneumophila
GCF_023074415.1	ASM2307441v1	Legionella pneumophila
GCF_023074425.1	ASM2307442v1	Legionella pneumophila
GCF_023074455.1	ASM2307445v1	Legionella pneumophila
GCF_023618015.1	ASM2361801v1	Legionella maioricensis
GCF_023618055.1	ASM2361805v1	Legionella maioricensis
GCF_023895955.1	ASM2389595v1	Legionella pneumophila
GCF_023921225.1	ASM2392122v1	Legionella lytica
GCF_024160945.1	ASM2416094v1	Legionella sp. 27cVA30
GCF_025941565.1	ASM2594156v1	Legionella sp. 515359
GCF_026190735.1	ASM2619073v1	Legionella pneumophila
GCF_026190755.1	ASM2619075v1	Legionella pneumophila
GCF_026190775.1	ASM2619077v1	Legionella anisa
GCF_026190795.1	ASM2619079v1	Legionella pneumophila
GCF_026190815.1	ASM2619081v1	Legionella anisa
GCF_026190835.1	ASM2619083v1	Fluoribacter gormanii
GCF_026190855.1	ASM2619085v1	Fluoribacter dumoffii
GCF_026190875.1	ASM2619087v1	Legionella pneumophila
GCF_026190895.1	ASM2619089v1	Legionella pneumophila
GCF_026190915.1	ASM2619091v1	Legionella quinlivanii
GCF_026190925.1	ASM2619092v1	Fluoribacter dumoffii
GCF_026190955.1	ASM2619095v1	Fluoribacter gormanii
GCF_026190965.1	ASM2619096v1	Fluoribacter dumoffii
GCF_026190995.1	ASM2619099v1	Legionella pneumophila
GCF_026191015.1	ASM2619101v1	Legionella pneumophila
GCF_026191035.1	ASM2619103v1	Legionella pneumophila
GCF_026191045.1	ASM2619104v1	Legionella pneumophila
GCF_026191055.1	ASM2619105v1	Legionella pneumophila
GCF_026191075.1	ASM2619107v1	Fluoribacter dumoffii
GCF_026191115.1	ASM2619111v1	Legionella sp. PATHC035
GCF_026191135.1	ASM2619113v1	Fluoribacter dumoffii
GCF_026191155.1	ASM2619115v1	Legionella pneumophila
GCF_026191175.1	ASM2619117v1	Legionella pneumophila
GCF_026191185.1	ASM2619118v1	Legionella sp. PATHC032
GCF_026191205.1	ASM2619120v1	Legionella pneumophila
GCF_026191235.1	ASM2619123v1	Legionella pneumophila
GCF_026191255.1	ASM2619125v1	Legionella pneumophila
GCF_026191275.1	ASM2619127v1	Legionella sp. PATHC039
GCF_026191295.1	ASM2619129v1	Fluoribacter dumoffii
GCF_026191315.1	ASM2619131v1	Legionella pneumophila
GCF_026191335.1	ASM2619133v1	Legionella pneumophila
GCF_026191355.1	ASM2619135v1	Legionella sp. PATHC038
GCF_026689395.1	ASM2668939v1	Legionella pneumophila
GCF_026689415.1	ASM2668941v1	Legionella pneumophila
GCF_026689435.1	ASM2668943v1	Legionella pneumophila
GCF_026689455.1	ASM2668945v1	Legionella pneumophila
GCF_026689475.1	ASM2668947v1	Legionella pneumophila
GCF_026689495.1	ASM2668949v1	Legionella pneumophila
GCF_026689515.1	ASM2668951v1	Legionella pneumophila
GCF_027272825.1	ASM2727282v1	Legionella pneumophila
GCF_027272835.1	ASM2727283v1	Legionella pneumophila
GCF_027272885.1	ASM2727288v1	Legionella pneumophila
GCF_027272905.1	ASM2727290v1	Legionella pneumophila
GCF_027272925.1	ASM2727292v1	Legionella pneumophila
GCF_027272945.1	ASM2727294v1	Legionella pneumophila
GCF_027272965.1	ASM2727296v1	Legionella pneumophila
GCF_027272985.1	ASM2727298v1	Legionella pneumophila
GCF_027273005.1	ASM2727300v1	Legionella pneumophila
GCF_027273025.1	ASM2727302v1	Legionella pneumophila
GCF_027273035.1	ASM2727303v1	Legionella pneumophila
GCF_027273055.1	ASM2727305v1	Legionella pneumophila
GCF_027273065.1	ASM2727306v1	Legionella pneumophila
GCF_027273075.1	ASM2727307v1	Legionella pneumophila
GCF_027273125.1	ASM2727312v1	Legionella pneumophila
GCF_027273135.1	ASM2727313v1	Legionella pneumophila
GCF_027273155.1	ASM2727315v1	Legionella pneumophila
GCF_027273185.1	ASM2727318v1	Legionella pneumophila
GCF_027273205.1	ASM2727320v1	Legionella pneumophila
GCF_027273225.1	ASM2727322v1	Legionella pneumophila
GCF_027273235.1	ASM2727323v1	Legionella pneumophila
GCF_027273265.1	ASM2727326v1	Legionella pneumophila
GCF_027273275.1	ASM2727327v1	Legionella pneumophila
GCF_027273285.1	ASM2727328v1	Legionella pneumophila
GCF_027273325.1	ASM2727332v1	Legionella pneumophila
GCF_027273345.1	ASM2727334v1	Legionella pneumophila
GCF_027273355.1	ASM2727335v1	Legionella pneumophila
GCF_027273365.1	ASM2727336v1	Legionella pneumophila
GCF_027273385.1	ASM2727338v1	Legionella pneumophila
GCF_027273425.1	ASM2727342v1	Legionella pneumophila
GCF_027273445.1	ASM2727344v1	Legionella pneumophila
GCF_027273465.1	ASM2727346v1	Legionella pneumophila
GCF_027273485.1	ASM2727348v1	Legionella pneumophila
GCF_027273495.1	ASM2727349v1	Legionella pneumophila
GCF_027273505.1	ASM2727350v1	Legionella pneumophila
GCF_027286265.1	ASM2728626v1	Legionella pneumophila
GCF_027286285.1	ASM2728628v1	Legionella pneumophila
GCF_028554955.1	ASM2855495v1	Legionella pneumophila
GCF_028566995.1	ASM2856699v1	Legionella pneumophila subsp. pneumophila
GCF_029026145.1	ASM2902614v1	Legionella cardiaca
GCF_029715605.1	ASM2971560v1	Legionella pneumophila
GCF_029887695.1	ASM2988769v1	Legionella pneumophila
GCF_029887705.1	ASM2988770v1	Legionella pneumophila
GCF_029916725.1	ASM2991672v1	Legionella pneumophila str. Corby
GCF_029929795.1	ASM2992979v1	Legionella pneumophila
GCF_029929805.1	ASM2992980v1	Legionella pneumophila
GCF_029929845.1	ASM2992984v1	Legionella pneumophila
GCF_029929855.1	ASM2992985v1	Legionella pneumophila
GCF_029929995.1	ASM2992999v1	Legionella pneumophila
GCF_029930095.1	ASM2993009v1	Legionella pneumophila
GCF_900048905.1	10771_1#30	Legionella pneumophila
GCF_900048915.1	10060_4#36	Legionella pneumophila
GCF_900048925.1	10771_3#5	Legionella pneumophila
GCF_900048935.1	10771_3#6	Legionella pneumophila
GCF_900048945.1	10625_2#25	Legionella pneumophila
GCF_900048955.1	10625_3#24	Legionella pneumophila
GCF_900048965.1	10625_2#84	Legionella pneumophila
GCF_900049245.1	10771_1#79	Legionella pneumophila
GCF_900049255.1	10771_3#25	Legionella pneumophila
GCF_900049265.1	10771_3#26	Legionella pneumophila
GCF_900049275.1	10771_3#90	Legionella pneumophila
GCF_900049285.1	10625_3#54	Legionella pneumophila
GCF_900049295.1	10625_3#53	Legionella pneumophila
GCF_900049305.1	10625_3#52	Legionella pneumophila
GCF_900049375.1	10625_2#77	Legionella pneumophila
GCF_900050175.1	10771_1#21	Legionella pneumophila
GCF_900050185.1	10771_1#25	Legionella pneumophila
GCF_900050195.1	10771_1#54	Legionella pneumophila
GCF_900050205.1	10771_1#58	Legionella pneumophila
GCF_900050215.1	10771_1#59	Legionella pneumophila
GCF_900050225.1	10771_3#60	Legionella pneumophila
GCF_900050235.1	10771_1#37	Legionella pneumophila
GCF_900050245.1	10625_2#82	Legionella pneumophila
GCF_900050555.1	10771_3#91	Legionella pneumophila
GCF_900050565.1	10625_2#4	Legionella pneumophila
GCF_900050975.1	10396_8#34	Legionella pneumophila
GCF_900050985.1	10060_4#82	Legionella pneumophila
GCF_900050995.1	10771_3#69	Legionella pneumophila
GCF_900051005.1	10625_3#94	Legionella pneumophila
GCF_900051015.1	10771_3#74	Legionella pneumophila
GCF_900051025.1	10625_3#65	Legionella pneumophila
GCF_900051655.1	10771_1#1	Legionella pneumophila
GCF_900051665.1	10771_1#40	Legionella pneumophila
GCF_900051675.1	10771_1#57	Legionella pneumophila
GCF_900051685.1	10771_3#8	Legionella pneumophila
GCF_900051695.1	10771_1#67	Legionella pneumophila
