GCF_000008485.1	ASM848v1	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
GCF_900051705.1	10771_1#49	Legionella pneumophila
GCF_900051715.1	10771_3#32	Legionella pneumophila
GCF_900051725.1	10208_4#86	Legionella pneumophila
GCF_900051735.1	10625_2#26	Legionella pneumophila
GCF_900051745.1	10625_2#81	Legionella pneumophila
GCF_900051755.1	10625_3#79	Legionella pneumophila
GCF_900052055.1	10060_4#24	Legionella pneumophila
GCF_900052065.1	10771_1#43	Legionella pneumophila
GCF_900052075.1	10771_1#9	Legionella pneumophila
GCF_900052085.1	10771_1#18	Legionella pneumophila
GCF_900052095.1	10771_3#13	Legionella pneumophila
GCF_900052105.1	10625_2#3	Legionella pneumophila
GCF_900052255.1	10771_1#23	Legionella pneumophila
GCF_900052265.1	10771_1#11	Legionella pneumophila
GCF_900052275.1	10060_4#88	Legionella pneumophila
GCF_900052285.1	10625_2#58	Legionella pneumophila
GCF_900052295.1	10625_2#56	Legionella pneumophila
GCF_900052305.1	10625_2#1	Legionella pneumophila
GCF_900052315.1	10625_2#5	Legionella pneumophila
GCF_900052325.1	10625_3#35	Legionella pneumophila
GCF_900052335.1	10625_3#19	Legionella pneumophila
GCF_900052905.1	10771_1#12	Legionella pneumophila
GCF_900052915.1	10771_1#3	Legionella pneumophila
GCF_900052925.1	10771_1#41	Legionella pneumophila
GCF_900052935.1	10771_3#15	Legionella pneumophila
GCF_900052945.1	10625_2#87	Legionella pneumophila
GCF_900053335.1	10771_1#2	Legionella pneumophila
GCF_900053345.1	10771_1#20	Legionella pneumophila
GCF_900053355.1	10060_4#48	Legionella pneumophila
GCF_900053365.1	10771_1#6	Legionella pneumophila
GCF_900053375.1	10771_3#57	Legionella pneumophila
GCF_900053385.1	10625_2#8	Legionella pneumophila
GCF_900053395.1	10625_2#9	Legionella pneumophila
GCF_900053405.1	10625_2#12	Legionella pneumophila
GCF_900053415.1	10060_4#56	Legionella pneumophila
GCF_900053425.1	10625_3#4	Legionella pneumophila
GCF_900053435.1	10625_2#95	Legionella pneumophila
GCF_900053445.1	10625_3#26	Legionella pneumophila
GCF_900053665.1	10771_1#7	Legionella pneumophila
GCF_900053675.1	10771_3#3	Legionella pneumophila
GCF_900053685.1	10771_1#45	Legionella pneumophila
GCF_900053695.1	10771_1#16	Legionella pneumophila
GCF_900053705.1	10060_4#95	Legionella pneumophila
GCF_900053715.1	10625_2#11	Legionella pneumophila
GCF_900053725.1	10625_2#46	Legionella pneumophila
GCF_900053735.1	10625_2#47	Legionella pneumophila
GCF_900053745.1	10625_3#71	Legionella pneumophila
GCF_900054155.1	10771_3#92	Legionella pneumophila
GCF_900054165.1	10625_3#57	Legionella pneumophila
GCF_900054385.1	10771_1#31	Legionella pneumophila
GCF_900054395.1	10771_1#29	Legionella pneumophila
GCF_900054405.1	10771_1#50	Legionella pneumophila
GCF_900054415.1	10625_2#59	Legionella pneumophila
GCF_900054425.1	10625_2#2	Legionella pneumophila
GCF_900054435.1	10625_3#84	Legionella pneumophila
GCF_900054645.1	10625_3#14	Legionella pneumophila
GCF_900054655.1	10625_3#44	Legionella pneumophila
GCF_900054665.1	10625_3#41	Legionella pneumophila
GCF_900054675.1	10625_3#42	Legionella pneumophila
GCF_900054685.1	10625_3#50	Legionella pneumophila
GCF_900054695.1	10625_3#78	Legionella pneumophila
GCF_900055195.1	10625_2#27	Legionella pneumophila
GCF_900055205.1	10625_2#29	Legionella pneumophila
GCF_900055215.1	10625_3#13	Legionella pneumophila
GCF_900055575.1	10771_1#69	Legionella pneumophila
GCF_900055585.1	10771_3#83	Legionella pneumophila
GCF_900055595.1	10625_2#18	Legionella pneumophila
GCF_900055605.1	10625_3#11	Legionella pneumophila
GCF_900055615.1	10625_2#80	Legionella pneumophila
GCF_900055625.1	10625_3#2	Legionella pneumophila
GCF_900055635.1	10625_3#38	Legionella pneumophila
GCF_900056185.1	10625_2#43	Legionella pneumophila
GCF_900056195.1	10625_2#78	Legionella pneumophila
GCF_900056205.1	10625_3#48	Legionella pneumophila
GCF_900056215.1	10625_3#47	Legionella pneumophila
GCF_900056225.1	10625_3#64	Legionella pneumophila
GCF_900056235.1	10625_3#70	Legionella pneumophila
GCF_900056245.1	10625_3#66	Legionella pneumophila
GCF_900056645.1	10771_1#51	Legionella pneumophila
GCF_900056655.1	10771_1#53	Legionella pneumophila
GCF_900056915.1	10771_1#34	Legionella pneumophila
GCF_900056925.1	10771_3#24	Legionella pneumophila
GCF_900056935.1	10625_2#68	Legionella pneumophila
GCF_900056945.1	10625_2#67	Legionella pneumophila
GCF_900057235.1	10771_1#35	Legionella pneumophila
GCF_900057245.1	10771_1#75	Legionella pneumophila
GCF_900057255.1	10396_8#30	Legionella pneumophila
GCF_900057265.1	10625_3#23	Legionella pneumophila
GCF_900057275.1	10625_3#76	Legionella pneumophila
GCF_900057545.1	10771_1#38	Legionella pneumophila
GCF_900057555.1	10060_4#55	Legionella pneumophila
GCF_900057565.1	10771_3#58	Legionella pneumophila
GCF_900057575.1	10625_2#74	Legionella pneumophila
GCF_900057585.1	10625_2#70	Legionella pneumophila
GCF_900057595.1	10625_3#5	Legionella pneumophila
GCF_900057605.1	10625_3#56	Legionella pneumophila
GCF_900057615.1	10396_8#33	Legionella pneumophila
GCF_900057625.1	10625_3#62	Legionella pneumophila
GCF_900057735.1	10771_1#46	Legionella pneumophila
GCF_900057745.1	10771_1#77	Legionella pneumophila
GCF_900057755.1	10771_3#22	Legionella pneumophila
GCF_900057765.1	10625_2#19	Legionella pneumophila
GCF_900057775.1	10625_2#20	Legionella pneumophila
GCF_900057785.1	10625_3#7	Legionella pneumophila
GCF_900058335.1	10625_2#41	Legionella pneumophila
GCF_900058345.1	10625_2#36	Legionella pneumophila
GCF_900058355.1	10625_3#83	Legionella pneumophila
GCF_900058555.1	10771_3#2	Legionella pneumophila
GCF_900058565.1	10771_3#18	Legionella pneumophila
GCF_900058575.1	10771_3#19	Legionella pneumophila
GCF_900058585.1	10625_2#49	Legionella pneumophila
GCF_900058595.1	10625_2#54	Legionella pneumophila
GCF_900058605.1	10625_2#90	Legionella pneumophila
GCF_900058805.1	10771_1#10	Legionella pneumophila
GCF_900058815.1	10060_4#83	Legionella pneumophila
GCF_900058825.1	10625_3#31	Legionella pneumophila
GCF_900058835.1	10625_2#75	Legionella pneumophila
GCF_900058845.1	10625_3#68	Legionella pneumophila
GCF_900058855.1	10625_3#73	Legionella pneumophila
GCF_900058865.1	10625_3#72	Legionella pneumophila
GCF_900059575.1	10771_3#29	Legionella pneumophila
GCF_900059585.1	10060_4#81	Legionella pneumophila
GCF_900059595.1	10625_3#34	Legionella pneumophila
GCF_900059605.1	10625_3#45	Legionella pneumophila
GCF_900059935.1	10771_3#14	Legionella pneumophila
GCF_900059945.1	10060_4#86	Legionella pneumophila
GCF_900059955.1	10771_3#20	Legionella pneumophila
GCF_900059965.1	10771_1#4	Legionella pneumophila
GCF_900059975.1	10060_4#84	Legionella pneumophila
GCF_900059985.1	10625_2#39	Legionella pneumophila
GCF_900059995.1	10771_3#70	Legionella pneumophila
GCF_900060005.1	10625_2#62	Legionella pneumophila
GCF_900060015.1	10625_3#27	Legionella pneumophila
GCF_900060025.1	10625_3#92	Legionella pneumophila
GCF_900060195.1	10771_1#26	Legionella pneumophila
GCF_900060205.1	10771_1#14	Legionella pneumophila
GCF_900060365.1	10771_1#92	Legionella pneumophila
GCF_900060375.1	10771_3#17	Legionella pneumophila
GCF_900060385.1	10771_3#27	Legionella pneumophila
GCF_900060395.1	10625_2#17	Legionella pneumophila
GCF_900060405.1	10625_2#21	Legionella pneumophila
GCF_900060415.1	10625_2#69	Legionella pneumophila
GCF_900060425.1	10625_2#76	Legionella pneumophila
GCF_900060435.1	10625_2#71	Legionella pneumophila
GCF_900060445.1	10625_2#64	Legionella pneumophila
GCF_900060455.1	10625_3#15	Legionella pneumophila
GCF_900060695.1	10771_3#10	Legionella pneumophila
GCF_900060705.1	10771_3#11	Legionella pneumophila
GCF_900060715.1	10771_1#85	Legionella pneumophila
GCF_900060725.1	10771_1#87	Legionella pneumophila
GCF_900060735.1	10771_1#89	Legionella pneumophila
GCF_900060745.1	10771_3#23	Legionella pneumophila
GCF_900060755.1	10625_2#22	Legionella pneumophila
GCF_900060765.1	10625_2#44	Legionella pneumophila
GCF_900060775.1	10625_3#58	Legionella pneumophila
GCF_900060785.1	10625_2#83	Legionella pneumophila
GCF_900060795.1	10625_3#82	Legionella pneumophila
GCF_900061455.1	10771_1#33	Legionella pneumophila
GCF_900061465.1	10771_1#39	Legionella pneumophila
GCF_900061475.1	10771_3#4	Legionella pneumophila
GCF_900061485.1	10771_1#8	Legionella pneumophila
GCF_900061495.1	10771_1#22	Legionella pneumophila
GCF_900061505.1	10771_1#17	Legionella pneumophila
GCF_900061515.1	10060_4#63	Legionella pneumophila
GCF_900061525.1	10771_1#68	Legionella pneumophila
GCF_900061535.1	10771_1#70	Legionella pneumophila
GCF_900061545.1	10060_4#71	Legionella pneumophila
GCF_900061555.1	10060_4#72	Legionella pneumophila
GCF_900061565.1	10771_1#76	Legionella pneumophila
GCF_900061575.1	10771_3#12	Legionella pneumophila
GCF_900061585.1	10060_4#93	Legionella pneumophila
GCF_900061595.1	10771_3#21	Legionella pneumophila
GCF_900061605.1	10771_3#35	Legionella pneumophila
GCF_900061615.1	10771_3#62	Legionella pneumophila
GCF_900061625.1	10771_3#59	Legionella pneumophila
GCF_900061635.1	10771_3#49	Legionella pneumophila
GCF_900061645.1	10771_3#76	Legionella pneumophila
GCF_900061655.1	10771_3#78	Legionella pneumophila
GCF_900061665.1	10771_3#81	Legionella pneumophila
GCF_900061675.1	10771_3#82	Legionella pneumophila
GCF_900061685.1	10771_3#84	Legionella pneumophila
GCF_900061695.1	10771_3#85	Legionella pneumophila
GCF_900061705.1	10396_8#35	Legionella pneumophila
GCF_900061715.1	10396_8#36	Legionella pneumophila
GCF_900061725.1	10396_8#37	Legionella pneumophila
GCF_900061935.1	10625_2#52	Legionella pneumophila
GCF_900061945.1	10625_2#23	Legionella pneumophila
GCF_900061975.1	10771_3#1	Legionella pneumophila
GCF_900062315.1	10771_3#9	Legionella pneumophila
GCF_900062325.1	10625_2#38	Legionella pneumophila
GCF_900062335.1	11787_1#12	Legionella pneumophila
GCF_900062345.1	10625_2#7	Legionella pneumophila
GCF_900062355.1	10625_2#40	Legionella pneumophila
GCF_900062365.1	10625_2#42	Legionella pneumophila
GCF_900062375.1	10625_2#50	Legionella pneumophila
GCF_900062385.1	10625_2#51	Legionella pneumophila
GCF_900062395.1	10625_2#57	Legionella pneumophila
GCF_900062405.1	10625_2#10	Legionella pneumophila
GCF_900062415.1	10625_3#55	Legionella pneumophila
GCF_900062425.1	10625_2#30	Legionella pneumophila
GCF_900062435.1	10625_2#31	Legionella pneumophila
GCF_900062445.1	10625_2#32	Legionella pneumophila
GCF_900062455.1	10625_2#34	Legionella pneumophila
GCF_900062465.1	10625_3#1	Legionella pneumophila
GCF_900062475.1	10625_2#37	Legionella pneumophila
GCF_900062485.1	10625_2#45	Legionella pneumophila
GCF_900062495.1	10771_3#39	Legionella pneumophila
GCF_900062505.1	10060_4#64	Legionella pneumophila
GCF_900062515.1	10771_3#40	Legionella pneumophila
GCF_900062525.1	10208_4#73	Legionella pneumophila
GCF_900062535.1	10625_3#6	Legionella pneumophila
GCF_900062545.1	10625_3#22	Legionella pneumophila
GCF_900062555.1	10625_3#9	Legionella pneumophila
GCF_900062565.1	10625_3#12	Legionella pneumophila
GCF_900062575.1	10625_3#8	Legionella pneumophila
GCF_900062585.1	10625_2#73	Legionella pneumophila
GCF_900062595.1	10625_2#92	Legionella pneumophila
GCF_900062605.1	10625_2#88	Legionella pneumophila
GCF_900062615.1	10625_2#86	Legionella pneumophila
GCF_900062625.1	10625_3#59	Legionella pneumophila
GCF_900062635.1	10625_2#65	Legionella pneumophila
GCF_900062645.1	10625_2#72	Legionella pneumophila
GCF_900062655.1	10625_3#33	Legionella pneumophila
GCF_900062665.1	10625_2#89	Legionella pneumophila
GCF_900062675.1	10625_2#66	Legionella pneumophila
GCF_900062685.1	10625_2#93	Legionella pneumophila
GCF_900062695.1	10625_3#3	Legionella pneumophila
GCF_900062705.1	10625_3#39	Legionella pneumophila
GCF_900062715.1	10625_2#91	Legionella pneumophila
GCF_900062725.1	10625_3#17	Legionella pneumophila
GCF_900062735.1	10625_2#94	Legionella pneumophila
GCF_900062745.1	10625_3#29	Legionella pneumophila
GCF_900062755.1	10625_3#16	Legionella pneumophila
GCF_900062855.1	10771_3#37	Legionella pneumophila
GCF_900062865.1	10625_2#60	Legionella pneumophila
GCF_900062875.1	10625_3#93	Legionella pneumophila
GCF_900063035.1	10771_1#47	Legionella pneumophila
GCF_900063045.1	10771_1#19	Legionella pneumophila
GCF_900063055.1	10771_1#27	Legionella pneumophila
GCF_900063065.1	10771_1#44	Legionella pneumophila
GCF_900063075.1	10625_2#6	Legionella pneumophila
GCF_900063085.1	10625_2#28	Legionella pneumophila
GCF_900063095.1	10625_2#33	Legionella pneumophila
GCF_900063105.1	10625_2#13	Legionella pneumophila
GCF_900063115.1	10625_2#85	Legionella pneumophila
GCF_900063125.1	10625_3#46	Legionella pneumophila
GCF_900063135.1	10625_3#18	Legionella pneumophila
GCF_900063145.1	10625_3#43	Legionella pneumophila
GCF_900063785.1	10771_1#42	Legionella pneumophila
GCF_900063795.1	10771_1#32	Legionella pneumophila
GCF_900063805.1	10771_3#89	Legionella pneumophila
GCF_900063815.1	10771_3#94	Legionella pneumophila
GCF_900063825.1	10625_2#16	Legionella pneumophila
GCF_900063835.1	10625_2#79	Legionella pneumophila
GCF_900063845.1	10625_3#36	Legionella pneumophila
GCF_900063855.1	10625_3#28	Legionella pneumophila
GCF_900063865.1	10625_3#25	Legionella pneumophila
GCF_900063875.1	10625_3#20	Legionella pneumophila
GCF_900063885.1	10625_3#32	Legionella pneumophila
GCF_900063895.1	10625_3#51	Legionella pneumophila
GCF_900063905.1	10625_3#60	Legionella pneumophila
GCF_900063915.1	10625_3#61	Legionella pneumophila
GCF_900063925.1	10625_3#91	Legionella pneumophila
GCF_900063935.1	10625_3#85	Legionella pneumophila
GCF_900064175.1	10771_1#73	Legionella pneumophila
GCF_900064185.1	10625_2#15	Legionella pneumophila
GCF_900064195.1	10625_2#48	Legionella pneumophila
GCF_900064205.1	10625_3#49	Legionella pneumophila
GCF_900064315.1	10625_3#30	Legionella pneumophila
GCF_900064325.1	10625_3#37	Legionella pneumophila
GCF_900064335.1	10625_3#75	Legionella pneumophila
GCF_900064345.1	10625_3#67	Legionella pneumophila
GCF_900064355.1	10625_3#69	Legionella pneumophila
GCF_900064365.1	10625_3#81	Legionella pneumophila
GCF_900064375.1	10625_3#80	Legionella pneumophila
GCF_900064385.1	10625_3#88	Legionella pneumophila
GCF_900064485.1	10625_2#35	Legionella pneumophila
GCF_900064495.1	10625_2#61	Legionella pneumophila
GCF_900064715.1	10771_1#60	Legionella pneumophila
GCF_900064725.1	10771_3#34	Legionella pneumophila
GCF_900064735.1	10625_2#55	Legionella pneumophila
GCF_900064745.1	10625_2#14	Legionella pneumophila
GCF_900064755.1	10625_3#10	Legionella pneumophila
GCF_900064765.1	10625_3#21	Legionella pneumophila
GCF_900065305.1	10208_4#36	Legionella pneumophila
GCF_900065315.1	10771_3#38	Legionella pneumophila
GCF_900065435.1	10771_1#52	Legionella pneumophila
GCF_900065445.1	10625_3#77	Legionella pneumophila
GCF_900065895.1	10625_2#24	Legionella pneumophila
GCF_900065905.1	10625_3#63	Legionella pneumophila
GCF_900065915.1	10625_3#74	Legionella pneumophila
GCF_900070125.1	10208_4#29	Legionella pneumophila
GCF_900070135.1	10060_4#75	Legionella pneumophila
GCF_900070145.1	10060_4#33	Legionella pneumophila
GCF_900070155.1	10060_4#69	Legionella pneumophila
GCF_900070165.1	10060_4#92	Legionella pneumophila
GCF_900070185.1	10060_4#27	Legionella pneumophila
GCF_900073005.1	93355_H034700617_1	Legionella pneumophila
GCF_900073025.1	36338_H034980467-1	Legionella pneumophila
GCF_900073035.1	36396_NCTC_11191	Legionella pneumophila
GCF_900073045.1	60025_H034680033-2	Legionella pneumophila
GCF_900073055.1	36337_H034800427-1	Legionella pneumophila
GCF_900092465.1	Lpm7613 v1	Legionella pneumophila
GCF_900101805.1	IMG-taxon 2599185260 annotated assembly	Legionella israelensis DSM 19235
GCF_900102325.1	IMG-taxon 2596583693 annotated assembly	Tatlockia micdadei
GCF_900108145.1	IMG-taxon 2599185259 annotated assembly	Legionella quinlivanii DSM 21216
GCF_900114725.1	IMG-taxon 2600255316 annotated assembly	Legionella jamestowniensis DSM 19215
GCF_900119755.1	2531STDY5467379	Legionella pneumophila
GCF_900119765.1	2532STDY5467631	Legionella pneumophila
GCF_900119775.1	2531STDY5467446	Legionella pneumophila
GCF_900119785.1	2531STDY5467415	Legionella pneumophila
GCF_900156395.1	IMG-taxon 2681812897 annotated assembly	Fluoribacter gormanii
GCF_900167045.1	IMG-taxon 2585428143 annotated assembly	Legionella maceachernii
GCF_900186855.1	48290_H02	Legionella pneumophila
GCF_900186925.1	48450_B02	Legionella pneumophila
GCF_900186965.1	50592_C01	Legionella spiritensis
GCF_900187095.1	51699_A01	Legionella waltersii
GCF_900187355.1	51342_E02	Legionella lansingensis
GCF_900450575.1	48853_H02	Legionella bozemanae
GCF_900450695.1	48903_A01	Fluoribacter dumoffii
GCF_900450965.1	48903_B01	Fluoribacter gormanii
GCF_900452375.1	54424_F01	Legionella geestiana
GCF_900452385.1	45813_G02	Legionella donaldsonii
GCF_900452395.1	50618_B01	Legionella beliardensis
GCF_900452415.1	51485_D01	Legionella cincinnatiensis
GCF_900452475.1	50884_B01	Legionella feeleii
GCF_900452515.1	51184_B02	Legionella birminghamensis
GCF_900452545.1	53550_A01	Legionella gratiana
GCF_900452565.1	34347_D01	Legionella hackeliae
GCF_900452605.1	50592_E01	Legionella israelensis
GCF_900452645.1	45076_E02	Legionella pneumophila
GCF_900452655.1	45813_F02	Legionella pneumophila
GCF_900452675.1	54332_D01	Legionella pneumophila
GCF_900452685.1	45214_E02	Legionella pneumophila
GCF_900452695.1	56279_B01	Legionella quateirensis
GCF_900452705.1	45889_B01	Legionella pneumophila
GCF_900452715.1	51342_H02	Legionella moravica
GCF_900452735.1	34410_A01	Legionella pneumophila
GCF_900452755.1	51670_D01	Legionella londiniensis
GCF_900452765.1	45232_B01	Legionella pneumophila
GCF_900452775.1	45214_D02	Legionella pneumophila
GCF_900452805.1	45532_C01	Legionella pneumophila
GCF_900452825.1	34347_E01	Legionella pneumophila
GCF_900452835.1	50592_D01	Legionella steigerwaltii
GCF_900452865.1	50618_H01	Legionella taurinensis
GCF_900452925.1	42650_E02	Legionella wadsworthii
GCF_900453045.1	52465_G01	Legionella worsleiensis
GCF_900460175.1	50592_A01	Legionella maceachernii
GCF_900461525.1	50618_A02	Legionella busanensis
GCF_900461535.1	45232_D01	Legionella pneumophila
GCF_900461545.1	45232_C01	Legionella pneumophila
GCF_900461555.1	51485_A02	Legionella quinlivanii
GCF_900461565.1	34347_C01	Legionella feeleii
GCF_900461585.1	51485_C01	Legionella parisiensis
GCF_900461605.1	45076_F02	Legionella pneumophila
GCF_900475735.1	45813_H02	Legionella pneumophila
GCF_900475745.1	45532_D01	Legionella pneumophila subsp. pascullei
GCF_900492715.1	L_h_138642	Legionella sainthelensi
GCF_900492725.1	L_h_138295	Legionella sainthelensi
GCF_900635115.1	34410_A02	Legionella pneumophila
GCF_900635815.1	34347_B01	Legionella cherrii
GCF_900635825.1	34347_F01	Legionella pneumophila
GCF_900635835.1	34410_B02	Legionella sainthelensi
GCF_900636955.1	45813_E02	Legionella pneumophila
GCF_900637495.1	51342_D02	Legionella spiritensis
GCF_900637585.1	52067_F01	Legionella pneumophila subsp. pascullei
GCF_900637635.1	52313_A01	Legionella jordanis
GCF_900637685.1	52451_A01	Legionella sainthelensi
GCF_900637865.1	52683_G03	Legionella adelaidensis
GCF_900639755.1	Leg_feeleii_WO-44C.v1	Legionella feeleii
GCF_900639765.1	Leg_busanensis_BAA518.v1	Legionella busanensis
GCF_900639775.1	Leg_birminghamensis_1407-AL-H.v1	Legionella birminghamensis
GCF_900639785.1	Leg_anisa_WA-316-C3.v1	Legionella anisa
GCF_900639795.1	Leg_brunensis_441-1.v1	Legionella brunensis
GCF_900639805.1	Leg_geestiana_1308.v1	Legionella geestiana
GCF_900639815.1	Leg_cincinnatiensis_72-OH-0.v1	Legionella cincinnatiensis
GCF_900639825.1	Leg_beliardensis_Wilkinson_1407-AL-H.v1	Legionella beliardensis
GCF_900639835.1	Leg_adelaidensis_1762-AUS-E.v1	Legionella adelaidensis
GCF_900639845.1	Leg_erythra_SE-32A-C8.v1	Legionella erythra
GCF_900639855.1	Leg_gratiana_Lyon_8420412.v1	Legionella gratiana
GCF_900639865.1	Leg_gresilensis_Greoux_11D13.v1	Legionella gresilensis
GCF_900639875.1	Leg_impletisoli_OA1-1.v1	Legionella impletisoli
GCF_900639885.1	Leg_londiniensis_1477.v1	Legionella londiniensis
GCF_900639895.1	Leg_jordanis_Gorman_BL-540.v1	Legionella jordanis
GCF_900639905.1	Leg_maceachernii_Gorman_PX-1-G2-E2.v1	Legionella maceachernii
GCF_900639915.1	Leg_nagasakiensis_JCM_15315.v1	Legionella nagasakiensis
GCF_900639925.1	Leg_parisiensis_PF-209C-C2.v1	Legionella parisiensis
GCF_900639935.1	Leg_nautarum_1224.v1	Legionella nautarum
GCF_900639945.1	Leg_pneumophila_Brown_U8W.v1	Legionella pneumophila subsp. pascullei
GCF_900639955.1	Leg_spiritensis_Bibb_HSH-9.v1	Legionella spiritensis
GCF_900639965.1	Leg_pneumophila_Los_Angeles_1.v1	Legionella pneumophila subsp. fraseri
GCF_900639975.1	Leg_santicrucis_SC-63-C7.v1	Legionella santicrucis
GCF_900639985.1	Leg_rowbothamii_LLAP6.v1	Legionella rowbothamii
GCF_900639995.1	Leg_quinlivanii_1442-AUS-E.v1	Legionella quinlivanii
GCF_900640005.1	Leg_quateirensis_Thacker_1335.v1	Legionella quateirensis
GCF_900640015.1	Leg_rubrilucens_WA-270A-C2.v1	Legionella rubrilucens
GCF_900640025.1	Leg_steigerwaltii_SC-18-C9.v1	Legionella steigerwaltii
GCF_900640035.1	Leg_tucsonensis_1087-AZ-H.v1	Legionella tucsonensis
GCF_900640045.1	Leg_wadsworthii_81-716.v1	Legionella wadsworthii
GCF_900640055.1	Leg_waltersii_2074-AUS-E.v1	Legionella waltersii
GCF_900640065.1	Leg_taurinensis_Turin_I.v1	Legionella taurinensis
GCF_900640075.1	Leg_drozanskii_LLAP-1.v1	Legionella drozanskii LLAP-1
GCF_900640085.1	Leg_cherrii_ORW.v1	Legionella cherrii
GCF_900640095.1	Leg_gormanii_LS-13.v1	Fluoribacter gormanii
GCF_900640105.1	Leg_gormanii_03-69.v1	Fluoribacter gormanii
GCF_900640115.1	Leg_yabuuchiae_OA1-2.v1	Legionella yabuuchiae
GCF_900640125.1	Leg_fairfieldensis_1725-Aus-E.v1	Legionella fairfieldensis
GCF_900640135.1	Leg_bozemanae_WIGA.v1	Legionella bozemanae
GCF_900640145.1	Leg_israelensis_Bercovier_4.v1	Legionella israelensis
GCF_900640155.1	Leg_bozemanae_94163278.v1	Legionella bozemanae
GCF_900640165.1	Leg_moravica_316-86.v1	Legionella moravica
GCF_900640175.1	Leg_sp_W10-070.v1	Legionella sp. W10-070
GCF_900640185.1	Leg_sainthelensi_MSH-4.v1	Legionella sainthelensi
GCF_900640195.1	Leg_lansingensis_1677-MI-H.v1	Legionella lansingensis
GCF_900640205.1	Leg_jamestowniensis_JA-26-G1-E2.v1	Legionella jamestowniensis
GCF_900640215.1	Leg_sp_2055-AUS-E.v1	Legionella genomosp. 1
